strategy,phase,signals,avg_return,avg_gc_gap,gc_approach_ratio,avg_gc_slope,avg_adx,avg_breakout20,avg_relative_strength,avg_volume_surge,avg_atr_ratio
UP25_SCORE70_NIKKEIOFF_TP2.5_SL1.0_H1,OOS,201,4.314198359038046,6.275143306967776,0.4975124378109453,2.25907410778345,27.020381949581413,1.9384105028595864,0.06421548199018169,1.6113639170280996,2.821804152383043
UP25_SCORE70_NIKKEIOFF_TP2.5_SL1.0_H1,VALIDATION,94,4.497840143057653,9.209908780478695,1.0638297872340425,3.35615447865842,30.565324634528007,2.131336728661601,0.10805893582512371,1.5471744318754213,3.504457857656162
UP25_SCORE70_NIKKEIOFF_TP2.5_SL1.0_H3,OOS,166,4.265959995063996,6.413415668268347,0.0,2.338880920079987,27.69295835788657,1.9792851392944197,0.06172618615421131,1.614741152150362,2.8013588524176716
UP25_SCORE70_NIKKEIOFF_TP2.5_SL1.0_H3,VALIDATION,76,5.057917739406273,8.849754573361952,0.0,3.2914859553345037,29.753600141904712,2.095539975747576,0.11256964239125657,1.5501385545125708,3.4713093539113014
UP25_SCORE70_NIKKEIOFF_TP3.0_SL1.0_H1,OOS,201,5.029343989813255,6.254251322233711,0.4975124378109453,2.2631369498005793,27.01637612111119,1.913557728690738,0.06528817447834805,1.5905568779680366,2.8824939031329393
UP25_SCORE70_NIKKEIOFF_TP3.0_SL1.0_H1,VALIDATION,94,5.2187972078928455,9.266852747681861,1.0638297872340425,3.3492633690643414,30.434899808025513,2.219624402616026,0.10868286109128257,1.5564348043479594,3.5331416521943573
UP25_SCORE70_NIKKEIOFF_TP3.0_SL1.0_H3,OOS,152,5.2875392873034475,6.291899532641972,0.0,2.381242481423146,27.58871172404608,1.9870610898333212,0.06483040465608612,1.6410567904276632,2.855119332291742
UP25_SCORE70_NIKKEIOFF_TP3.0_SL1.0_H3,VALIDATION,74,5.6014221248253655,8.865678981523699,0.0,3.328939560362068,30.22885021488184,2.2819983702597573,0.11384535534646419,1.5745559880864,3.4560789943583075
UP25_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,OOS,201,5.470060161865484,6.3148370008711066,0.4975124378109453,2.3357078218490046,27.234311241252886,1.921485337575487,0.06567948509483734,1.5807222127586595,2.9017931403629036
UP25_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,VALIDATION,94,5.8825008970682715,9.50845531538762,1.0638297872340425,3.335090275870827,30.333306394154732,2.0885442285385807,0.10700574842037593,1.5459084739786015,3.5914497831969325
UP25_SCORE70_NIKKEIOFF_TP3.5_SL1.25_H1,OOS,201,5.356343186959256,6.222393381842213,0.4975124378109453,2.2901852784194547,27.049968245872385,1.9095983511415047,0.06567363415058963,1.582995611517914,2.8902148463618786
UP25_SCORE70_NIKKEIOFF_TP3.5_SL1.25_H1,VALIDATION,94,5.728145429100333,9.357786380919372,1.0638297872340425,3.3669359397753147,30.354053252213518,2.049144998454822,0.10669599515853888,1.5392254603282027,3.5846652270390664
UP25_SCORE70_NIKKEIOFF_TP4.0_SL1.0_H1,OOS,201,6.073413552363751,6.545956015585081,0.4975124378109453,2.4155505008810985,27.397560464213782,1.8352348724534204,0.07033018154457156,1.5599965812028815,3.0079780739990816
UP25_SCORE70_NIKKEIOFF_TP4.0_SL1.0_H1,VALIDATION,94,6.242220492006347,9.599833698057036,1.0638297872340425,3.4400125709546674,30.565342500013546,1.9410692830362428,0.10621093406085497,1.5296772803150833,3.651278904986092
UP25_SCORE70_NIKKEIOFF_TP4.0_SL1.25_H1,OOS,201,6.015372176523662,6.4508997686279015,0.4975124378109453,2.3679461656661562,27.258543712320147,1.9645358519475435,0.06793478096841232,1.580901039579574,2.9467209945537416
UP25_SCORE70_NIKKEIOFF_TP4.0_SL1.25_H1,VALIDATION,94,6.141163921152837,9.453185167735333,1.0638297872340425,3.3437802096015754,30.30414122054386,2.0262627874001766,0.10667424651622112,1.5377361152744369,3.594313306766408
UP30_SCORE20_NIKKEIOFF_TP4.0_SL1.0_H1,OOS,213,6.228157176190005,6.569450529962689,0.9389671361502347,2.439534700679738,27.953938760254797,1.1772885896920036,0.06610918789900498,1.5232963759945162,3.088428389744403
UP30_SCORE20_NIKKEIOFF_TP4.0_SL1.0_H1,VALIDATION,96,6.43027555862378,9.844468286618934,1.0416666666666665,3.427757687481542,30.038657098596648,1.548779397129792,0.10268152048990707,1.500339959285682,3.7478950586008644
UP30_SCORE20_NIKKEIOFF_TP4.0_SL1.25_H1,OOS,213,6.190885645521506,6.500925879356063,0.4694835680751174,2.316197278722149,27.59881004731701,1.2490771244969576,0.06311801176240477,1.5469313994546552,3.037836363140006
UP30_SCORE20_NIKKEIOFF_TP4.0_SL1.25_H1,VALIDATION,96,6.367627377058036,9.642330449583321,1.0416666666666665,3.340603564273398,29.63675451117743,1.617362740497476,0.10269543322854706,1.5089574016828857,3.6834263839528636
UP30_SCORE30_NIKKEIOFF_TP4.0_SL1.0_H1,OOS,210,6.348521017168213,6.78790261724676,0.9523809523809524,2.520594600763305,27.862916264827362,1.406003119098756,0.06768884635602891,1.5330180326688974,3.092697913894078
UP30_SCORE30_NIKKEIOFF_TP4.0_SL1.0_H1,VALIDATION,96,6.43027555862378,9.844468286618934,1.0416666666666665,3.427757687481542,30.038657098596648,1.548779397129792,0.10268152048990707,1.500339959285682,3.7478950586008644
UP30_SCORE30_NIKKEIOFF_TP4.0_SL1.25_H1,OOS,210,6.316654013877737,6.718399043060039,0.4761904761904762,2.395495215634894,27.50271428456189,1.4788172044009238,0.06465493913176298,1.556990699321324,3.0413831440524763
UP30_SCORE30_NIKKEIOFF_TP4.0_SL1.25_H1,VALIDATION,96,6.367627377058036,9.642330449583321,1.0416666666666665,3.340603564273398,29.63675451117743,1.617362740497476,0.10269543322854706,1.5089574016828857,3.6834263839528636
UP30_SCORE40_NIKKEIOFF_TP4.0_SL1.0_H1,OOS,210,6.348521017168213,6.78790261724676,0.9523809523809524,2.520594600763305,27.862916264827362,1.406003119098756,0.06768884635602891,1.5330180326688974,3.092697913894078
UP30_SCORE40_NIKKEIOFF_TP4.0_SL1.0_H1,VALIDATION,96,6.43027555862378,9.844468286618934,1.0416666666666665,3.427757687481542,30.038657098596648,1.548779397129792,0.10268152048990707,1.500339959285682,3.7478950586008644
UP30_SCORE40_NIKKEIOFF_TP4.0_SL1.25_H1,OOS,210,6.316654013877737,6.718399043060039,0.4761904761904762,2.395495215634894,27.50271428456189,1.4788172044009238,0.06465493913176298,1.556990699321324,3.0413831440524763
UP30_SCORE40_NIKKEIOFF_TP4.0_SL1.25_H1,VALIDATION,96,6.367627377058036,9.642330449583321,1.0416666666666665,3.340603564273398,29.63675451117743,1.617362740497476,0.10269543322854706,1.5089574016828857,3.6834263839528636
UP30_SCORE50_NIKKEIOFF_TP4.0_SL1.0_H1,OOS,209,6.3547497030163935,6.834839043296698,0.9569377990430622,2.5430959599969745,27.850625021121033,1.41821001009915,0.06787745568185913,1.5344863586706146,3.098534213824056
UP30_SCORE50_NIKKEIOFF_TP4.0_SL1.0_H1,VALIDATION,96,6.43027555862378,9.844468286618934,1.0416666666666665,3.427757687481542,30.038657098596648,1.548779397129792,0.10268152048990707,1.500339959285682,3.7478950586008644
UP30_SCORE50_NIKKEIOFF_TP4.0_SL1.25_H1,OOS,209,6.3227302260259615,6.7650029161234375,0.4784688995215311,2.4173980132172312,27.48869958640453,1.4913724881539594,0.06482903215508475,1.558573727077359,3.0469739187679012
UP30_SCORE50_NIKKEIOFF_TP4.0_SL1.25_H1,VALIDATION,96,6.367627377058036,9.642330449583321,1.0416666666666665,3.340603564273398,29.63675451117743,1.617362740497476,0.10269543322854706,1.5089574016828857,3.6834263839528636
UP30_SCORE70_NIKKEIOFF_TP2.5_SL1.0_H1,OOS,201,4.314198359038046,6.275143306967776,0.4975124378109453,2.25907410778345,27.020381949581413,1.9384105028595864,0.06421548199018169,1.6113639170280996,2.821804152383043
UP30_SCORE70_NIKKEIOFF_TP2.5_SL1.0_H1,VALIDATION,94,4.497840143057653,9.209908780478695,1.0638297872340425,3.35615447865842,30.565324634528007,2.131336728661601,0.10805893582512371,1.5471744318754213,3.504457857656162
UP30_SCORE70_NIKKEIOFF_TP2.5_SL1.0_H3,OOS,166,4.265959995063996,6.413415668268347,0.0,2.338880920079987,27.69295835788657,1.9792851392944197,0.06172618615421131,1.614741152150362,2.8013588524176716
UP30_SCORE70_NIKKEIOFF_TP2.5_SL1.0_H3,VALIDATION,76,5.057917739406273,8.849754573361952,0.0,3.2914859553345037,29.753600141904712,2.095539975747576,0.11256964239125657,1.5501385545125708,3.4713093539113014
UP30_SCORE70_NIKKEIOFF_TP3.0_SL1.0_H1,OOS,201,5.029343989813255,6.254251322233711,0.4975124378109453,2.2631369498005793,27.01637612111119,1.913557728690738,0.06528817447834805,1.5905568779680366,2.8824939031329393
UP30_SCORE70_NIKKEIOFF_TP3.0_SL1.0_H1,VALIDATION,94,5.2187972078928455,9.266852747681861,1.0638297872340425,3.3492633690643414,30.434899808025513,2.219624402616026,0.10868286109128257,1.5564348043479594,3.5331416521943573
UP30_SCORE70_NIKKEIOFF_TP3.0_SL1.0_H3,OOS,152,5.2875392873034475,6.291899532641972,0.0,2.381242481423146,27.58871172404608,1.9870610898333212,0.06483040465608612,1.6410567904276632,2.855119332291742
UP30_SCORE70_NIKKEIOFF_TP3.0_SL1.0_H3,VALIDATION,74,5.6014221248253655,8.865678981523699,0.0,3.328939560362068,30.22885021488184,2.2819983702597573,0.11384535534646419,1.5745559880864,3.4560789943583075
UP30_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,OOS,201,5.470060161865484,6.3148370008711066,0.4975124378109453,2.3357078218490046,27.234311241252886,1.921485337575487,0.06567948509483734,1.5807222127586595,2.9017931403629036
UP30_SCORE70_NIKKEIOFF_TP3.5_SL1.0_H1,VALIDATION,94,5.8825008970682715,9.50845531538762,1.0638297872340425,3.335090275870827,30.333306394154732,2.0885442285385807,0.10700574842037593,1.5459084739786015,3.5914497831969325
UP30_SCORE70_NIKKEIOFF_TP3.5_SL1.25_H1,OOS,201,5.356343186959256,6.222393381842213,0.4975124378109453,2.2901852784194547,27.049968245872385,1.9095983511415047,0.06567363415058963,1.582995611517914,2.8902148463618786
UP30_SCORE70_NIKKEIOFF_TP3.5_SL1.25_H1,VALIDATION,94,5.728145429100333,9.357786380919372,1.0638297872340425,3.3669359397753147,30.354053252213518,2.049144998454822,0.10669599515853888,1.5392254603282027,3.5846652270390664
UP30_SCORE70_NIKKEIOFF_TP4.0_SL1.0_H1,OOS,201,6.073413552363751,6.545956015585081,0.4975124378109453,2.4155505008810985,27.397560464213782,1.8352348724534204,0.07033018154457156,1.5599965812028815,3.0079780739990816
UP30_SCORE70_NIKKEIOFF_TP4.0_SL1.0_H1,VALIDATION,94,6.242220492006347,9.599833698057036,1.0638297872340425,3.4400125709546674,30.565342500013546,1.9410692830362428,0.10621093406085497,1.5296772803150833,3.651278904986092
UP30_SCORE70_NIKKEIOFF_TP4.0_SL1.25_H1,OOS,201,6.015372176523662,6.4508997686279015,0.4975124378109453,2.3679461656661562,27.258543712320147,1.9645358519475435,0.06793478096841232,1.580901039579574,2.9467209945537416
UP30_SCORE70_NIKKEIOFF_TP4.0_SL1.25_H1,VALIDATION,94,6.141163921152837,9.453185167735333,1.0638297872340425,3.3437802096015754,30.30414122054386,2.0262627874001766,0.10667424651622112,1.5377361152744369,3.594313306766408
