strategy,phase,date,ticker,result,return,hold_days,gc_gap,gc_approach,gc_slope,adx,breakout20,relative_strength,volume_surge,atr_ratio,vol,rsi
UP25_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2020-11-05,5801.T,HOLD,0.2885043930080823,1,0.6943159986232426,False,1.090484867150887,22.2679474881024,1.7543975349251006,0.0344876040059838,1.4691927620169498,2.334944161127317,2.321943399397536,73.15409212170341
UP25_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2021-03-03,7012.T,HOLD,8.636083651940874,1,11.131610543905824,False,0.0782542977106448,17.406979306144613,5.093728413718557,0.0915215198222101,1.6781246478079568,3.567408728413849,1.8985907493110232,67.85890554537869
UP25_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2021-03-11,9107.T,WIN,19.07133982891674,1,0.9312790183868828,False,1.7717517887246623,17.070732063559003,1.8352836977417075,0.0086214098904775,2.101291154124457,4.792834957229189,2.815121118141782,59.4501706353919
UP25_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2021-03-12,9107.T,WIN,18.636932139811513,1,1.1679855807002113,False,1.9194961864676283,18.243645706747056,3.419589430745029,0.0500250077101163,1.2819086040203105,4.684233034952875,1.8202533342269285,62.552324592137424
UP25_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2021-03-15,9107.T,WIN,17.99812368331358,1,1.4563875836133544,False,2.5229123205269044,20.213616193234795,7.015200167280322,0.1648850867158435,1.2883342045652553,4.524530920828393,1.9954861193108404,68.12406466244569
UP25_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2021-03-16,4755.T,TIMEOUT_LOSS,-4.894810173949981,1,9.434570040503946,False,4.440585661373131,32.35144523849797,-2.3948258715058124,0.3253465562874564,1.4671905136552987,4.171741446625762,4.199605010344779,78.50623063411042
UP25_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2021-03-29,5711.T,WIN,10.861670365523514,1,6.428017951540428,False,0.3765337278186287,13.222860790442905,1.1932223279818244,0.0161445967117193,1.3937668489078128,2.7404175913808766,1.6914586231673572,59.34854357286764
UP25_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2021-03-30,9107.T,WIN,20.942784139152547,1,8.912248849035496,False,4.73097487643932,30.6309890732969,-6.336475373226325,-0.0056441431001992,0.8958293422283325,5.260696034788137,0.7850098132398504,60.89392075398668
UP25_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2021-03-31,7735.T,WIN,12.84235366917793,1,5.423966231911444,False,1.0843118467562365,23.16953200523051,0.7238804428689516,0.041088473231005,1.2037888239542978,3.2355884172944847,1.0836572137906575,71.68808004399642
UP25_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2021-04-01,7735.T,WIN,12.947385064083539,1,5.606637921734105,False,1.817917305849437,25.54612856613368,6.057518491809333,0.1027298536890672,1.7527531970373658,3.2618462660208847,1.772544289060637,78.11399174456375
UP25_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2021-04-28,3092.T,HOLD,10.49604349924892,1,3.4737804504063754,False,1.6737747702278982,21.404682454130946,6.638430378893423,0.1010462121231081,2.6668308790243125,3.3222117072036372,4.457066562821618,68.54019946539391
UP25_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2021-05-06,9107.T,WIN,16.469863838332785,1,18.405780046435748,False,3.562690096134813,35.949380788669984,6.568144191559444,0.1339133122451004,1.3495243128964058,4.1424659595832,1.5967955272464611,74.51990252118671
UP25_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2021-05-07,5401.T,WIN,14.196100954869907,1,13.927343957917708,False,1.5215220839490229,21.184975373977764,5.707295005138624,0.1465507365406824,1.9036170340373049,3.5740252387174745,2.409768206455361,70.45988690553388
UP25_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2021-05-13,2502.T,LOSS,-2.7520542115565427,1,1.2405549629939725,False,0.3779282933853656,10.34491453682602,-0.1043299534288277,0.096113232225047,1.3454377268091364,2.1794433894434473,1.52664051619154,56.65903159713085
UP25_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2021-06-22,9064.T,LOSS,-2.9210883169139223,1,0.6961779184681832,False,0.2196344955120555,10.187128148297806,1.6339850727520533,0.0453274193531501,1.2980147140374876,2.3223872488828663,1.4174905249983598,59.729787037056894
UP25_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2021-06-23,6702.T,LOSS,-2.430461397558492,1,9.271938318897112,False,2.954905011121256,37.582058814251496,-1.199720629021217,0.0367100206073731,1.2444508655336364,1.9088542289890469,1.354045344441983,68.59053989461825
UP25_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2021-07-09,6645.T,LOSS,-2.3795180022485707,1,0.4743433191092177,False,0.9478257792430168,18.223879301805777,-1.53677948875921,0.0360169798407032,1.760350973402797,1.8661537116045086,1.804844193381184,60.87897622261791
UP25_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2021-07-13,3436.T,LOSS,-3.1530511636659764,1,1.3432084062749503,False,0.7929820469070759,14.933046927697918,1.3810695066318155,0.0328966609893321,1.7176382710154452,2.519358226586488,1.662253526604086,63.09830012590103
UP25_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2021-07-29,9843.T,LOSS,-2.263089080561065,1,2.49444326458211,False,2.081762493036532,33.8838217866206,0.4817948109636871,0.009162810857187,0.7232602220417005,1.7687304803335024,0.762184682113914,67.40760603746425
UP20_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2020-11-04,2413.T,HOLD,6.360132079558046,1,10.82894660556634,False,2.1920544139796494,19.946477584873715,3.615278692066126,0.080752735361808,1.384847498742715,3.242942126569237,1.6362196935670756,69.2608956612738
UP20_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2020-11-05,5801.T,HOLD,0.2885043930080823,1,0.6943159986232426,False,1.090484867150887,22.2679474881024,1.7543975349251006,0.0344876040059838,1.4691927620169498,2.334944161127317,2.321943399397536,73.15409212170341
UP20_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2021-03-03,7012.T,HOLD,8.636083651940874,1,11.131610543905824,False,0.0782542977106448,17.406979306144613,5.093728413718557,0.0915215198222101,1.6781246478079568,3.567408728413849,1.8985907493110232,67.85890554537869
UP20_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2021-03-11,9107.T,WIN,19.07133982891674,1,0.9312790183868828,False,1.7717517887246623,17.070732063559003,1.8352836977417075,0.0086214098904775,2.101291154124457,4.792834957229189,2.815121118141782,59.4501706353919
UP20_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2021-03-12,9107.T,WIN,18.636932139811513,1,1.1679855807002113,False,1.9194961864676283,18.243645706747056,3.419589430745029,0.0500250077101163,1.2819086040203105,4.684233034952875,1.8202533342269285,62.552324592137424
UP20_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2021-03-15,9107.T,WIN,17.99812368331358,1,1.4563875836133544,False,2.5229123205269044,20.213616193234795,7.015200167280322,0.1648850867158435,1.2883342045652553,4.524530920828393,1.9954861193108404,68.12406466244569
UP20_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2021-03-16,4755.T,TIMEOUT_LOSS,-4.894810173949981,1,9.434570040503946,False,4.440585661373131,32.35144523849797,-2.3948258715058124,0.3253465562874564,1.4671905136552987,4.171741446625762,4.199605010344779,78.50623063411042
UP20_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2021-03-29,5711.T,WIN,10.861670365523514,1,6.428017951540428,False,0.3765337278186287,13.222860790442905,1.1932223279818244,0.0161445967117193,1.3937668489078128,2.7404175913808766,1.6914586231673572,59.34854357286764
UP20_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2021-03-30,9107.T,WIN,20.942784139152547,1,8.912248849035496,False,4.73097487643932,30.6309890732969,-6.336475373226325,-0.0056441431001992,0.8958293422283325,5.260696034788137,0.7850098132398504,60.89392075398668
UP20_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2021-03-31,7735.T,WIN,12.84235366917793,1,5.423966231911444,False,1.0843118467562365,23.16953200523051,0.7238804428689516,0.041088473231005,1.2037888239542978,3.2355884172944847,1.0836572137906575,71.68808004399642
UP20_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2021-04-01,7735.T,WIN,12.947385064083539,1,5.606637921734105,False,1.817917305849437,25.54612856613368,6.057518491809333,0.1027298536890672,1.7527531970373658,3.2618462660208847,1.772544289060637,78.11399174456375
UP20_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2021-04-28,3092.T,HOLD,10.49604349924892,1,3.4737804504063754,False,1.6737747702278982,21.404682454130946,6.638430378893423,0.1010462121231081,2.6668308790243125,3.3222117072036372,4.457066562821618,68.54019946539391
UP20_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2021-05-06,9107.T,WIN,16.469863838332785,1,18.405780046435748,False,3.562690096134813,35.949380788669984,6.568144191559444,0.1339133122451004,1.3495243128964058,4.1424659595832,1.5967955272464611,74.51990252118671
UP20_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2021-05-07,5401.T,WIN,14.196100954869907,1,13.927343957917708,False,1.5215220839490229,21.184975373977764,5.707295005138624,0.1465507365406824,1.9036170340373049,3.5740252387174745,2.409768206455361,70.45988690553388
UP20_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2021-05-13,2502.T,LOSS,-2.7520542115565427,1,1.2405549629939725,False,0.3779282933853656,10.34491453682602,-0.1043299534288277,0.096113232225047,1.3454377268091364,2.1794433894434473,1.52664051619154,56.65903159713085
UP20_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2021-06-22,9064.T,LOSS,-2.9210883169139223,1,0.6961779184681832,False,0.2196344955120555,10.187128148297806,1.6339850727520533,0.0453274193531501,1.2980147140374876,2.3223872488828663,1.4174905249983598,59.729787037056894
UP20_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2021-06-23,6702.T,LOSS,-2.430461397558492,1,9.271938318897112,False,2.954905011121256,37.582058814251496,-1.199720629021217,0.0367100206073731,1.2444508655336364,1.9088542289890469,1.354045344441983,68.59053989461825
UP20_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2021-07-09,6645.T,LOSS,-2.3795180022485707,1,0.4743433191092177,False,0.9478257792430168,18.223879301805777,-1.53677948875921,0.0360169798407032,1.760350973402797,1.8661537116045086,1.804844193381184,60.87897622261791
UP20_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2021-07-13,3436.T,LOSS,-3.1530511636659764,1,1.3432084062749503,False,0.7929820469070759,14.933046927697918,1.3810695066318155,0.0328966609893321,1.7176382710154452,2.519358226586488,1.662253526604086,63.09830012590103
UP20_SCORE70_NIKKEION_TP4.0_SL1.25_H1,VALIDATION,2021-07-29,9843.T,LOSS,-2.263089080561065,1,2.49444326458211,False,2.081762493036532,33.8838217866206,0.4817948109636871,0.009162810857187,0.7232602220417005,1.7687304803335024,0.762184682113914,67.40760603746425
UP20_SCORE70_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,2020-11-04,2413.T,HOLD,6.360132079558046,1,10.82894660556634,False,2.1920544139796494,19.946477584873715,3.615278692066126,0.080752735361808,1.384847498742715,3.242942126569237,1.6362196935670756,69.2608956612738
UP20_SCORE70_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,2020-11-05,5801.T,HOLD,0.2885043930080823,1,0.6943159986232426,False,1.090484867150887,22.2679474881024,1.7543975349251006,0.0344876040059838,1.4691927620169498,2.334944161127317,2.321943399397536,73.15409212170341
UP20_SCORE70_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,2021-03-03,7012.T,HOLD,8.636083651940874,1,11.131610543905824,False,0.0782542977106448,17.406979306144613,5.093728413718557,0.0915215198222101,1.6781246478079568,3.567408728413849,1.8985907493110232,67.85890554537869
UP20_SCORE70_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,2021-03-11,9107.T,WIN,19.07133982891674,1,0.9312790183868828,False,1.7717517887246623,17.070732063559003,1.8352836977417075,0.0086214098904775,2.101291154124457,4.792834957229189,2.815121118141782,59.4501706353919
UP20_SCORE70_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,2021-03-12,9107.T,WIN,18.636932139811513,1,1.1679855807002113,False,1.9194961864676283,18.243645706747056,3.419589430745029,0.0500250077101163,1.2819086040203105,4.684233034952875,1.8202533342269285,62.552324592137424
UP20_SCORE70_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,2021-03-15,9107.T,WIN,17.99812368331358,1,1.4563875836133544,False,2.5229123205269044,20.213616193234795,7.015200167280322,0.1648850867158435,1.2883342045652553,4.524530920828393,1.9954861193108404,68.12406466244569
UP20_SCORE70_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,2021-03-16,4755.T,LOSS,-4.271741446625764,1,9.434570040503946,False,4.440585661373131,32.35144523849797,-2.3948258715058124,0.3253465562874564,1.4671905136552987,4.171741446625762,4.199605010344779,78.50623063411042
UP20_SCORE70_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,2021-03-29,5711.T,WIN,10.861670365523514,1,6.428017951540428,False,0.3765337278186287,13.222860790442905,1.1932223279818244,0.0161445967117193,1.3937668489078128,2.7404175913808766,1.6914586231673572,59.34854357286764
UP20_SCORE70_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,2021-03-30,9107.T,WIN,20.942784139152547,1,8.912248849035496,False,4.73097487643932,30.6309890732969,-6.336475373226325,-0.0056441431001992,0.8958293422283325,5.260696034788137,0.7850098132398504,60.89392075398668
UP20_SCORE70_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,2021-03-31,7735.T,WIN,12.84235366917793,1,5.423966231911444,False,1.0843118467562365,23.16953200523051,0.7238804428689516,0.041088473231005,1.2037888239542978,3.2355884172944847,1.0836572137906575,71.68808004399642
UP20_SCORE70_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,2021-04-01,7735.T,WIN,12.947385064083539,1,5.606637921734105,False,1.817917305849437,25.54612856613368,6.057518491809333,0.1027298536890672,1.7527531970373658,3.2618462660208847,1.772544289060637,78.11399174456375
UP20_SCORE70_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,2021-04-28,3092.T,HOLD,10.49604349924892,1,3.4737804504063754,False,1.6737747702278982,21.404682454130946,6.638430378893423,0.1010462121231081,2.6668308790243125,3.3222117072036372,4.457066562821618,68.54019946539391
UP20_SCORE70_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,2021-05-06,9107.T,WIN,16.469863838332785,1,18.405780046435748,False,3.562690096134813,35.949380788669984,6.568144191559444,0.1339133122451004,1.3495243128964058,4.1424659595832,1.5967955272464611,74.51990252118671
UP20_SCORE70_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,2021-05-07,5401.T,WIN,14.196100954869907,1,13.927343957917708,False,1.5215220839490229,21.184975373977764,5.707295005138624,0.1465507365406824,1.9036170340373049,3.5740252387174745,2.409768206455361,70.45988690553388
UP20_SCORE70_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,2021-05-13,2502.T,LOSS,-2.2329568033922276,1,1.2405549629939725,False,0.3779282933853656,10.34491453682602,-0.1043299534288277,0.096113232225047,1.3454377268091364,2.1794433894434473,1.52664051619154,56.65903159713085
UP20_SCORE70_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,2021-06-22,9064.T,LOSS,-2.369676569638701,1,0.6961779184681832,False,0.2196344955120555,10.187128148297806,1.6339850727520533,0.0453274193531501,1.2980147140374876,2.3223872488828663,1.4174905249983598,59.729787037056894
UP20_SCORE70_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,2021-06-23,6702.T,LOSS,-1.9730994901580035,1,9.271938318897112,False,2.954905011121256,37.582058814251496,-1.199720629021217,0.0367100206073731,1.2444508655336364,1.9088542289890469,1.354045344441983,68.59053989461825
UP20_SCORE70_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,2021-07-09,6645.T,LOSS,-1.9319664025872818,1,0.4743433191092177,False,0.9478257792430168,18.223879301805777,-1.53677948875921,0.0360169798407032,1.760350973402797,1.8661537116045086,1.804844193381184,60.87897622261791
UP20_SCORE70_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,2021-07-13,3436.T,LOSS,-2.557446349808623,1,1.3432084062749503,False,0.7929820469070759,14.933046927697918,1.3810695066318155,0.0328966609893321,1.7176382710154452,2.519358226586488,1.662253526604086,63.09830012590103
UP20_SCORE70_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,2021-07-29,9843.T,LOSS,-1.8379901193474213,1,2.49444326458211,False,2.081762493036532,33.8838217866206,0.4817948109636871,0.009162810857187,0.7232602220417005,1.7687304803335024,0.762184682113914,67.40760603746425
UP25_SCORE70_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,2020-11-04,2413.T,HOLD,6.360132079558046,1,10.82894660556634,False,2.1920544139796494,19.946477584873715,3.615278692066126,0.080752735361808,1.384847498742715,3.242942126569237,1.6362196935670756,69.2608956612738
UP25_SCORE70_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,2020-11-05,5801.T,HOLD,0.2885043930080823,1,0.6943159986232426,False,1.090484867150887,22.2679474881024,1.7543975349251006,0.0344876040059838,1.4691927620169498,2.334944161127317,2.321943399397536,73.15409212170341
UP25_SCORE70_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,2021-03-03,7012.T,HOLD,8.636083651940874,1,11.131610543905824,False,0.0782542977106448,17.406979306144613,5.093728413718557,0.0915215198222101,1.6781246478079568,3.567408728413849,1.8985907493110232,67.85890554537869
UP25_SCORE70_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,2021-03-11,9107.T,WIN,19.07133982891674,1,0.9312790183868828,False,1.7717517887246623,17.070732063559003,1.8352836977417075,0.0086214098904775,2.101291154124457,4.792834957229189,2.815121118141782,59.4501706353919
UP25_SCORE70_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,2021-03-12,9107.T,WIN,18.636932139811513,1,1.1679855807002113,False,1.9194961864676283,18.243645706747056,3.419589430745029,0.0500250077101163,1.2819086040203105,4.684233034952875,1.8202533342269285,62.552324592137424
UP25_SCORE70_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,2021-03-15,9107.T,WIN,17.99812368331358,1,1.4563875836133544,False,2.5229123205269044,20.213616193234795,7.015200167280322,0.1648850867158435,1.2883342045652553,4.524530920828393,1.9954861193108404,68.12406466244569
UP25_SCORE70_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,2021-03-16,4755.T,LOSS,-4.271741446625764,1,9.434570040503946,False,4.440585661373131,32.35144523849797,-2.3948258715058124,0.3253465562874564,1.4671905136552987,4.171741446625762,4.199605010344779,78.50623063411042
UP25_SCORE70_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,2021-03-29,5711.T,WIN,10.861670365523514,1,6.428017951540428,False,0.3765337278186287,13.222860790442905,1.1932223279818244,0.0161445967117193,1.3937668489078128,2.7404175913808766,1.6914586231673572,59.34854357286764
UP25_SCORE70_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,2021-03-30,9107.T,WIN,20.942784139152547,1,8.912248849035496,False,4.73097487643932,30.6309890732969,-6.336475373226325,-0.0056441431001992,0.8958293422283325,5.260696034788137,0.7850098132398504,60.89392075398668
UP25_SCORE70_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,2021-03-31,7735.T,WIN,12.84235366917793,1,5.423966231911444,False,1.0843118467562365,23.16953200523051,0.7238804428689516,0.041088473231005,1.2037888239542978,3.2355884172944847,1.0836572137906575,71.68808004399642
UP25_SCORE70_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,2021-04-01,7735.T,WIN,12.947385064083539,1,5.606637921734105,False,1.817917305849437,25.54612856613368,6.057518491809333,0.1027298536890672,1.7527531970373658,3.2618462660208847,1.772544289060637,78.11399174456375
UP25_SCORE70_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,2021-04-28,3092.T,HOLD,10.49604349924892,1,3.4737804504063754,False,1.6737747702278982,21.404682454130946,6.638430378893423,0.1010462121231081,2.6668308790243125,3.3222117072036372,4.457066562821618,68.54019946539391
UP25_SCORE70_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,2021-05-06,9107.T,WIN,16.469863838332785,1,18.405780046435748,False,3.562690096134813,35.949380788669984,6.568144191559444,0.1339133122451004,1.3495243128964058,4.1424659595832,1.5967955272464611,74.51990252118671
UP25_SCORE70_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,2021-05-07,5401.T,WIN,14.196100954869907,1,13.927343957917708,False,1.5215220839490229,21.184975373977764,5.707295005138624,0.1465507365406824,1.9036170340373049,3.5740252387174745,2.409768206455361,70.45988690553388
UP25_SCORE70_NIKKEION_TP4.0_SL1.0_H1,VALIDATION,2021-05-13,2502.T,LOSS,-2.2329568033922276,1,1.2405549629939725,False,0.3779282933853656,10.34491453682602,-0.1043299534288277,0.096113232225047,1.3454377268091364,2.1794433894434473,1.52664051619154,56.65903159713085
